CNC03350,CNAG_01851,94.57,663,33,2,1,660,37,699,0.0,1022
CNC03360,CNAG_01852,94.35,1344,67,3,88,1422,1,1344,0.0,2052
CNC03370,CNAG_01853,96.59,264,9,0,1,264,1,264,2e-123, 438
CNC03380,CNAG_01854,92.93,2532,155,12,145,2676,1,2508,0.0,3663
CNC03390,CNAG_01855,93.64,771,49,0,1,771,46,816,0.0,1153
CNC03400,CNAG_01856,88.41,1372,146,11,1038,2401,590,1956,0.0,1640
CNC03410,CNAG_01857,90.26,462,42,1,274,732,61,522,7e-172, 601
CNC03420,CNAG_02714,96.13,672,23,3,1,672,1,669,0.0,1094
CNC03430,CNAG_02715,91.59,1713,144,0,46,1758,40,1752,0.0,2366
CNC03440,CNAG_02716,93.55,853,52,3,1,850,2009,2861,0.0,1267
CNC03460,CNAG_02718,90.39,1353,121,5,121,1464,1,1353,0.0,1770
CNC03480,CNAG_02720,91.98,1957,128,11,37,1965,1,1956,0.0,2717
CNC03490,CNAG_02721,91.91,2015,160,2,1,2012,2141,4155,0.0,2815
CNC03500,CNAG_02722,92.25,942,73,0,456,1397,1,942,0.0,1336
CNC03510,CNAG_02723,94.13,869,51,0,1320,2188,1214,2082,0.0,1323
CNC03520,CNAG_02724,90.80,2347,202,9,1,2340,1,2340,0.0,3125
CNC03530,CNAG_02725,94.49,816,45,0,117,932,37,852,0.0,1258
CNC03540,CNAG_02726,94.91,924,41,4,27,950,1,918,0.0,1441
CNC03550,CNAG_02728,93.92,839,51,0,1,839,205,1043,0.0,1267
CNC03560,CNAG_02730,93.12,1918,115,8,6,1922,1,1902,0.0,2795
CNC03570,CNAG_07524,92.91,2159,123,15,707,2865,914,3042,0.0,3112
CNC03580,CNAG_02733,93.29,1788,120,0,111,1898,1,1788,0.0,2638
CNC03600,CNAG_02734,92.86,112,8,0,983,1094,247,358,6e-40, 163
CNC03610,CNAG_02736,95.13,1644,80,0,40,1683,1,1644,0.0,2593
CNC03620,CNAG_02737,95.21,146,7,0,1,146,1,146,5e-61, 231
CNC03630,CNAG_02738,94.11,1103,65,0,84,1186,1,1103,0.0,1677
CNC03640,CNAG_02739,94.32,950,54,0,1,950,1,950,0.0,1456
CNC03650,CNAG_02740,94.46,289,16,0,2,290,769,1057,2e-125, 446
CNC03660,CNAG_02741,91.90,2296,166,9,1,2286,1,2286,0.0,3192
CNC03670,CNAG_02742,91.40,1035,86,1,1597,2628,1642,2676,0.0,1415
CNC03680,CNAG_02745,93.32,1691,95,8,802,2492,748,2420,0.0,2481
CNC03690,CNAG_02747,95.01,401,20,0,1,401,1,401,0.0, 630
CNC03700,CNAG_02748,95.83,1512,63,0,71,1582,1,1512,0.0,2444
CNC03710,CNAG_02749,89.56,2471,251,6,905,3370,876,3344,0.0,3127
CNC03720,CNAG_02750,94.84,252,13,0,77,328,1,252,2e-109, 394
CNC03730,CNAG_02751,91.83,906,74,0,91,996,1,906,0.0,1264
CNC03740,CNAG_02752,95.08,915,45,0,103,1017,1,915,0.0,1441
CNC03750,CNAG_02753,92.71,837,61,0,115,951,1,837,0.0,1208
CNC03760,CNAG_02754,98.66,447,6,0,21,467,1,447,0.0, 793
CNC03770,CNAG_02755,93.10,1798,119,3,384,2177,1,1797,0.0,2628
CNC03780,CNAG_02756,89.23,650,55,4,26,675,143,777,0.0, 798
CNC03790,CNAG_02757,91.75,1927,157,2,1,1926,1,1926,0.0,2676
CNC03800,CNAG_02758,92.37,629,48,0,725,1353,752,1380,0.0, 896
CNC03810,CNAG_02759,89.56,546,54,1,10,555,1,543,0.0, 689
CNC03820,CNAG_02760,92.76,1257,91,0,450,1706,391,1647,0.0,1818
CNC03830,CNAG_02761,93.51,570,37,0,42,611,1,570,0.0, 848
CNC03840,CNAG_02762,94.48,471,26,0,4,474,1,471,0.0, 726
CNC03850,CNAG_02763,94.84,1898,98,0,75,1972,1,1898,0.0,2963
CNC03860,CNAG_02764,94.03,2178,130,0,25,2202,1,2178,0.0,3302
CNC03870,CNAG_02765,91.03,1015,87,3,132,1144,58,1070,0.0,1367
CNC03880,CNAG_02766,91.82,1772,120,17,25,1791,1,1752,0.0,2446
CNC03890,CNAG_02767,94.48,1251,69,0,49,1299,1,1251,0.0,1929
CNC03900,CNAG_02769,93.14,1385,95,0,83,1467,1,1385,0.0,2032
CNC03910,CNAG_02770,92.47,425,32,0,1,425,257,681,3e-174, 608
CNC03920,CNAG_02771,92.48,1702,126,2,1313,3013,1411,3111,0.0,2433
CNC03930,CNAG_02774,91.15,2147,181,6,18,2155,1,2147,0.0,2904
CNC03940,CNAG_02773,92.87,2483,173,4,973,3453,384,2864,0.0,3602
CNC03950,CNAG_02775,90.72,657,61,0,57,713,1,657,0.0, 876
CNC03960,CNAG_02777,94.64,1659,89,0,157,1815,1,1659,0.0,2571
CNC03970,CNAG_02779,94.04,906,54,0,1,906,1,906,0.0,1375
CNC03980,CNAG_02780,95.59,1247,55,0,211,1457,164,1410,0.0,1999
CNC03990,CNAG_02781,95.74,1080,46,0,73,1152,1,1080,0.0,1740
CNC04000,CNAG_02782,92.76,1368,99,0,52,1419,1,1368,0.0,1978
CNC04010,CNAG_02783,92.97,327,14,3,132,449,189,515,5e-132, 468
CNC04020,CNAG_02784,92.20,1449,107,5,55,1503,1,1443,0.0,2045
CNC04030,CNAG_02785,92.55,2067,152,2,367,2432,238,2303,0.0,2963
CNC04040,CNAG_02786,92.76,2211,154,6,16,2223,1,2208,0.0,3192
CNC04050,CNAG_02787,93.92,855,49,1,13,864,1,855,0.0,1288
CNC04060,CNAG_02788,92.79,1221,85,2,128,1348,1,1218,0.0,1764
CNC04070,CNAG_02789,93.44,1891,113,8,30,1919,1,1881,0.0,2795
CNC04080,CNAG_02790,91.85,1116,91,0,173,1288,1,1116,0.0,1557
CNC04100,CNAG_02791,89.13,423,28,8,1,423,1,405,7e-145, 510
CNC04110,CNAG_02792,93.75,1551,97,0,92,1642,1,1551,0.0,2327
CNC04120,CNAG_02793,93.21,1517,100,3,114,1627,7,1523,0.0,2228
CNC04130,CNAG_02794,91.58,1093,92,0,196,1288,1,1093,0.0,1509
CNC04140,CNAG_02795,86.02,744,88,9,94,836,36,764,0.0, 784
CNC04150,CNAG_02796,91.79,1571,114,7,99,1654,52,1622,0.0,2172
CNC04160,CNAG_02797,91.67,600,50,0,1,600,1,600,0.0, 832
CNC04170,CNAG_02798,94.06,757,43,2,1,756,1,756,0.0,1147
CNC04180,CNAG_02799,95.27,1776,84,0,185,1960,1,1776,0.0,2815
CNC04180,CNAG_02799,95.27,1776,84,0,89,1864,1,1776,0.0,2815
CNC04190,CNAG_02800,92.49,1971,148,0,111,2081,1,1971,0.0,2820
CNC04200,CNAG_02801,96.83,315,10,0,55,369,1,315,7e-150, 527
CNC04210,CNAG_02802,88.38,654,76,0,364,1017,388,1041,0.0, 787
CNC04220,CNAG_02804,91.68,1022,82,2,116,1134,92,1113,0.0,1413
CNC04230,CNAG_02805,93.50,523,34,0,1,523,1,523,0.0, 778
CNC04240,CNAG_02806,93.32,1572,105,0,125,1696,1,1572,0.0,2322
CNC04250,CNAG_07522,90.01,871,84,3,1,868,1,871,0.0,1123
CNC04260,CNAG_07522,91.14,903,77,3,1,903,1525,2424,0.0,1221
CNC04270,CNAG_02809,93.02,1948,131,4,82,2025,1,1947,0.0,2839
CNC04280,CNAG_02810,94.32,2853,155,2,1,2847,1,2852,0.0,4364
CNC04290,CNAG_02811,95.81,215,3,3,38,246,26,240,2e-94, 342
CNC04300,CNAG_02812,94.23,1110,64,0,2,1111,1,1110,0.0,1696
CNC04310,CNAG_02814,95.89,1896,78,0,306,2201,1,1896,0.0,3070
CNC04320,CNAG_02815,94.47,2008,109,2,162,2168,1,2007,0.0,3092
CNC04330,CNAG_02816,95.36,1572,73,0,879,2450,970,2541,0.0,2499
CNC04340,CNAG_02817,96.70,636,21,0,21,656,1,636,0.0,1059
CNC04350,CNAG_02818,94.03,1222,70,2,60,1278,10,1231,0.0,1849
CNC04360,CNAG_02819,90.80,1392,104,11,10,1386,1,1383,0.0,1840
CNC04370,CNAG_02820,91.13,3021,242,17,44,3051,1,3008,0.0,4071
CNC04380,CNAG_02821,86.54,758,96,4,1,752,1,758,0.0, 830
CNC04390,CNAG_02822,85.82,1833,222,20,3,1813,138,1954,0.0,1910
CNC04400,CNAG_02823,91.62,1599,106,14,1591,3165,1211,2805,0.0,2185
CNC04410,CNAG_02824,93.67,1643,88,11,44,1681,1,1632,0.0,2444
CNC04420,CNAG_02825,96.22,1401,53,0,36,1436,1,1401,0.0,2294
CNC04430,CNAG_02826,93.97,1674,101,0,25,1698,76,1749,0.0,2532
CNC04440,CNAG_02827,97.06,170,5,0,84,253,66,235,8e-78, 287
CNC04450,CNAG_02828,88.95,688,76,0,1,688,1,688,0.0, 850
CNC04460,CNAG_02829,93.70,2571,162,0,53,2623,1,2571,0.0,3851
CNC04470,CNAG_02830,95.77,1467,59,3,66,1532,7,1470,0.0,2362
CNC04480,CNAG_07520,93.88,882,54,0,376,1257,436,1317,0.0,1330
CNC04490,CNAG_02833,95.58,249,11,0,81,329,1,249,3e-111, 399
CNC04500,CNAG_02834,93.76,2004,125,0,2743,4746,2845,4848,0.0,3009
CNC04510,CNAG_07519,94.09,1843,106,2,45,1884,6,1848,0.0,2796
CNC04520,CNAG_07518,92.42,633,48,0,1,633,1,633,0.0, 904
CNC04530,CNAG_07517,91.79,1461,120,0,158,1618,1,1461,0.0,2034
CNC04540,CNAG_02838,94.50,473,26,0,1,473,1,473,0.0, 730
CNC04560,CNAG_02840,90.48,1281,122,0,127,1407,7,1287,0.0,1690
CNC04570,CNAG_02841,92.42,1728,128,1,73,1800,1,1725,0.0,2462
CNC04580,CNAG_02842,93.13,757,52,0,39,795,60,816,0.0,1110
CNC04590,CNAG_02843,95.10,837,41,0,49,885,1,837,0.0,1319
CNC04600,CNAG_02844,93.86,1662,99,2,38,1696,1,1662,0.0,2501
CNC04610,CNAG_02845,92.59,1323,80,3,121,1425,1,1323,0.0,1884
CNC04620,CNAG_02846,93.57,280,18,0,220,499,205,484,7e-117, 418
CNC04630,CNAG_02847,92.34,653,50,0,1,653,1,653,0.0, 929
CNC04640,CNAG_02848,90.96,819,65,4,1,819,1,810,0.0,1094
CNC04660,CNAG_02849,90.56,1430,130,3,1,1429,111,1536,0.0,1888
CNC04670,CNAG_02850,90.09,2693,218,22,220,2865,1,2691,0.0,3448
CNC04680,CNAG_02851,93.33,1275,85,0,141,1415,1,1275,0.0,1884
CNC04690,CNAG_02852,94.38,1440,81,0,101,1540,1,1440,0.0,2211
CNC04700,CNAG_02853,95.08,1708,83,1,13,1719,71,1778,0.0,2687
CNC04710,CNAG_02854,93.08,491,34,0,13,503,13,503,0.0, 719
CNC04720,CNAG_02855,93.51,894,58,0,57,950,1,894,0.0,1330
CNC04730,CNAG_02856,91.11,1271,103,8,1264,2526,1350,2618,0.0,1712
CNC04740,CNAG_02857,93.27,2646,178,0,273,2918,1,2646,0.0,3901
CNC04750,CNAG_02858,95.67,1293,56,0,98,1390,1,1293,0.0,2078
CNC04760,CNAG_02859,93.67,1011,58,3,273,1283,1,1005,0.0,1507
CNC04760,CNAG_02859,93.67,1011,58,3,297,1307,1,1005,0.0,1507
CNC04770,CNAG_02860,92.72,1359,99,0,271,1629,1,1359,0.0,1962
CNC04790,CNAG_02861,92.38,1050,80,0,114,1163,1,1050,0.0,1496
CNC04800,CNAG_02862,94.06,741,38,1,1,735,1,741,0.0,1120
CNC04810,CNAG_02866,93.36,1581,96,2,385,1956,1,1581,0.0,2329
CNC04810,CNAG_02866,93.93,1581,96,0,385,1965,1,1581,0.0,2388
CNC04820,CNAG_02867,90.98,1830,145,7,1,1810,1,1830,0.0,2447
CNC04830,CNAG_02868,92.71,1743,127,0,219,1961,1,1743,0.0,2516
CNC04840,CNAG_02870,93.51,1494,97,0,50,1543,1,1494,0.0,2222
CNC04850,CNAG_02871,91.67,1272,97,4,43,1314,1,1263,0.0,1753
CNC04860,CNAG_02873,95.50,578,26,0,1,578,1,578,0.0, 924
CNC04870,CNAG_02874,91.45,2176,178,5,63,2237,1,2169,0.0,2981
CNC04880,CNAG_02875,92.42,1425,108,0,60,1484,1,1425,0.0,2034
CNC04890,CNAG_02876,94.07,1584,94,0,231,1814,1,1584,0.0,2405
CNC04900,CNAG_02877,92.53,1366,97,4,1138,2502,964,2325,0.0,1953
CNC04910,CNAG_02878,92.67,573,42,0,248,820,166,738,0.0, 826
CNC04920,CNAG_02879,93.70,714,45,0,1,714,1,714,0.0,1070
CNC04930,CNAG_02880,95.10,1366,65,2,17,1381,1,1365,0.0,2150
CNC04940,CNAG_02881,93.98,216,13,0,180,395,211,426,1e-89, 327
CNC04960,CNAG_02883,95.14,597,29,0,355,951,1,597,0.0, 942
CNC04970,CNAG_02884,91.59,464,39,0,1,464,1,464,0.0, 641
CNC04980,CNAG_02885,91.16,1290,88,13,68,1332,1,1289,0.0,1727
CNC04990,CNAG_02886,95.70,675,29,0,1,675,1,675,0.0,1086
CNC05000,CNAG_07514,94.28,4123,227,4,227,4340,323,4445,0.0,6298
CNC05010,CNAG_02888,93.79,1658,103,0,116,1773,1,1658,0.0,2492
CNC05020,CNAG_02889,89.35,169,15,3,1,166,1,169,2e-54, 209
CNC05030,CNAG_02890,91.33,1269,74,17,1,1269,1,1233,0.0,1701
CNC05040,CNAG_02891,95.13,534,26,0,1,534,1,534,0.0, 843
CNC05050,CNAG_02892,90.76,1331,118,3,753,2079,582,1911,0.0,1772
CNC05060,CNAG_02893,92.19,717,56,0,1,717,1,717,0.0,1014
CNC05070,CNAG_02895,94.54,2802,153,0,54,2855,1,2802,0.0,4327
CNC05080,CNAG_02896,95.36,1335,62,0,72,1406,1,1335,0.0,2122
CNC05090,CNAG_02897,92.61,3531,252,4,1,3528,1,3525,0.0,5066
CNC05100,CNAG_02898,95.43,372,17,0,128,499,1,372,1e-169, 593
CNC05110,CNAG_02900,89.98,1148,97,2,279,1426,1,1130,0.0,1467
CNC05120,CNAG_02901,95.67,254,11,0,43,296,1,254,2e-114, 409
CNC05130,CNAG_02902,89.78,685,68,2,174,857,6,689,0.0, 876
CNC05140,CNAG_02903,95.20,1062,51,0,108,1169,1,1062,0.0,1679
CNC05150,CNAG_02905,93.13,364,25,0,104,467,1,364,6e-152, 534
CNC05160,CNAG_02906,93.97,663,40,0,130,792,1,663,0.0,1003
CNC05170,CNAG_02907,93.35,1173,78,0,118,1290,1,1173,0.0,1735
CNC05180,CNAG_07513,91.42,431,37,0,1,431,1,431,4e-169, 592
CNC05190,CNAG_07513,92.09,2060,163,0,1,2060,2944,5003,0.0,2902
CNC05200,CNAG_02910,91.46,1288,105,3,1,1284,1,1287,0.0,1764
CNC05210,CNAG_02911,91.50,2342,175,11,480,2812,173,2499,0.0,3201
CNC05220,CNAG_02912,92.66,4375,302,11,290,4647,1,4373,0.0,6283
CNC05230,CNAG_02913,93.51,771,50,0,624,1394,1,771,0.0,1147
CNC05240,CNAG_02914,91.13,462,41,0,1,462,1,462,8e-180, 627
CNC05250,CNAG_02915,92.25,1278,98,1,20,1296,22,1299,0.0,1810
CNC05260,CNAG_02916,94.72,303,16,0,13,315,1,303,3e-133, 472
CNC05270,CNAG_02917,94.83,909,47,0,1,909,1,909,0.0,1419
CNC05280,CNAG_02918,95.33,1221,57,0,124,1344,1,1221,0.0,1940
CNC05290,CNAG_02920,92.31,455,18,7,452,906,433,870,1e-180, 630
CNC05300,CNAG_02921,92.13,597,41,3,417,1007,1,597,0.0, 837
CNC05310,CNAG_02922,92.25,2154,158,5,65,2218,1,2145,0.0,3044
CNC05320,CNAG_02923,94.89,450,23,0,1,450,1,450,0.0, 704
CNC05330,CNAG_02924,87.39,579,49,10,70,630,1,573,0.0, 643
CNC05340,CNAG_02925,95.32,1068,47,1,41,1108,1,1065,0.0,1692
CNC05350,CNAG_02927,94.34,1167,66,0,37,1203,1,1167,0.0,1790
CNC05360,CNAG_02928,98.14,915,17,0,15,929,1,915,0.0,1596
CNC05370,CNAG_02929,94.15,3213,179,6,59,3268,1,3207,0.0,4883
CNC05380,CNAG_02930,95.69,116,5,0,353,468,1,116,2e-47, 187
CNC05390,CNAG_02930,94.35,2035,115,0,2442,4476,2925,4959,0.0,3121
CNC05400,CNAG_02931,90.84,895,74,6,1,888,1,894,0.0,1192
CNC05410,CNAG_02932,93.37,166,10,1,165,329,470,635,1e-64, 244
CNC05420,CNAG_02933,93.24,1050,71,0,91,1140,1,1050,0.0,1546
CNC05440,CNAG_02934,91.98,2021,156,5,320,2334,1,2021,0.0,2830
CNC05440,CNAG_02934,91.98,2021,156,5,284,2298,1,2021,0.0,2830
CNC05440,CNAG_02934,91.98,2021,156,5,284,2298,1,2021,0.0,2830
CNC05440,CNAG_02934,91.98,2021,156,5,410,2424,1,2021,0.0,2830
CNC05450,CNAG_02935,93.97,431,26,0,485,915,386,816,0.0, 652
CNC05460,CNAG_02936,94.62,6825,340,13,205,7002,1,6825,0.0,1.055e+04
CNC05470,CNAG_02937,93.02,1131,76,2,1110,2240,1024,2151,0.0,1648
CNC05480,CNAG_02938,94.44,360,17,2,30,389,1,357,5e-157, 551
CNC05490,CNAG_02939,91.55,1905,161,0,49,1953,1,1905,0.0,2627
CNC05500,CNAG_02940,93.35,3777,239,2,255,4031,15,3779,0.0,5574
CNC05510,CNAG_02941,89.87,464,20,11,1,437,1,464,6e-163, 571
CNC05520,CNAG_02942,93.32,1137,76,0,183,1319,1,1137,0.0,1679
CNC05530,CNAG_02943,95.33,1650,74,3,46,1695,1,1647,0.0,2617
CNC05530,CNAG_02943,95.33,1650,74,3,110,1759,1,1647,0.0,2617
CNC05530,CNAG_02943,95.30,1639,74,3,110,1748,1,1636,0.0,2597
CNC05540,CNAG_02944,92.87,1656,118,0,316,1971,1,1656,0.0,2405
CNC05550,CNAG_07512,88.48,2057,188,34,1,2028,1,2037,0.0,2440
CNC05560,CNAG_07511,93.54,1440,93,0,30,1469,1,1440,0.0,2145
CNC05570,CNAG_02947,92.49,1837,113,13,1,1837,1,1812,0.0,2604
CNC05580,CNAG_02948,95.90,1121,46,0,236,1356,323,1443,0.0,1816
CNC05590,CNAG_02950,95.82,479,19,1,312,789,797,1275,0.0, 773
CNC05590,CNAG_02950,89.91,654,59,5,1,649,1,652,0.0, 835
CNC05600,CNAG_02951,90.12,921,82,5,557,1471,793,1710,0.0,1188
CNC05610,CNAG_02952,94.85,330,17,0,1,330,1,330,1e-146, 516
CNC05620,CNAG_02953,94.28,1974,101,4,9,1982,2107,4068,0.0,3009
CNC05630,CNAG_02953,90.99,111,10,0,1,111,282,172,8e-37, 150
CNC05640,CNAG_02955,95.49,576,26,0,157,732,1,576,0.0, 920
CNC05650,CNAG_02956,93.98,1428,80,2,35,1462,1,1422,0.0,2156
CNC05660,CNAG_07510,93.90,1460,87,2,100,1558,1,1459,0.0,2202
CNC05660,CNAG_07510,94.41,1234,67,2,100,1332,1,1233,0.0,1895
CNC05670,CNAG_07509,93.64,1510,81,6,150,1644,140,1649,0.0,2242
CNC05680,CNAG_07508,85.11,1598,194,21,488,2075,658,2221,0.0,1592
CNC05690,CNAG_02958,94.58,1920,104,0,201,2120,1,1920,0.0,2970
CNC05700,CNAG_02959,90.85,1334,84,13,221,1520,1,1330,0.0,1753
CNC05710,CNAG_02960,91.15,1254,99,5,69,1322,1,1242,0.0,1690
CNC05720,CNAG_02961,93.99,183,11,0,7,189,1,183,7e-75, 278
CNC05730,CNAG_02962,92.34,2585,176,15,1,2583,1,2565,0.0,3657
CNC05740,CNAG_02963,93.83,1881,116,0,11,1891,1,1881,0.0,2832
CNC05750,CNAG_02964,92.44,1641,115,5,214,1845,1,1641,0.0,2335
CNC05760,CNAG_02966,94.76,897,47,0,974,1870,292,1188,0.0,1397
CNC05770,CNAG_02967,91.70,867,70,2,15,880,6,871,0.0,1201
CNC05780,CNAG_02968,91.88,1293,102,2,18,1310,1,1290,0.0,1803
CNC05790,CNAG_02969,91.92,1485,117,1,81,1562,1,1485,0.0,2074
CNC05800,CNAG_07507,90.98,2128,156,19,123,2223,1,2119,0.0,2833
CNC05810,CNAG_07506,89.33,1022,97,5,71,1080,326,1347,0.0,1273
CNC05820,CNAG_02973,92.29,1608,97,9,23,1624,1,1587,0.0,2257
CNC05830,CNAG_02974,98.18,879,16,0,43,921,1,879,0.0,1535
CNC05840,CNAG_02975,92.79,1221,88,0,461,1681,4,1224,0.0,1768
CNC05850,CNAG_02976,93.96,729,44,0,38,766,1,729,0.0,1103
CNC05860,CNAG_02977,93.18,4441,288,8,1,4438,1,4429,0.0,6508
CNC05870,CNAG_02978,89.92,238,24,0,1,238,102,339,1e-83, 307
CNC05880,CNAG_02979,80.65,801,114,29,52,838,44,817,3e-166, 582
CNC05890,CNAG_02980,89.29,1317,123,14,1,1302,1,1314,0.0,1635
CNC05900,CNAG_02981,93.85,3917,220,11,143,4050,106,4010,0.0,5879
CNC05910,CNAG_02982,94.93,2661,135,0,207,2867,144,2804,0.0,4167
CNC05920,CNAG_02983,91.32,1729,142,8,304,2025,1,1728,0.0,2355
CNC05920,CNAG_02983,91.32,1729,142,8,307,2028,1,1728,0.0,2355
CNC05930,CNAG_02984,93.24,1347,76,4,1,1347,1,1332,0.0,1969
CNC05940,CNAG_02985,92.83,893,64,0,79,971,1,893,0.0,1295
CNC05950,CNAG_02986,95.52,648,29,0,93,740,1,648,0.0,1037
CNC05960,CNAG_02988,95.13,513,16,3,1,504,1,513,0.0, 800
CNC05970,CNAG_02989,93.97,1359,79,2,1083,2438,1209,2567,0.0,2052
CNC05980,CNAG_02990,96.04,303,12,0,149,451,15,317,1e-139, 494
CNC05990,CNAG_02991,95.68,417,18,0,89,505,1,417,0.0, 671
CNC06000,CNAG_02992,94.55,2112,115,0,59,2170,1,2112,0.0,3264
CNC06010,CNAG_02993,92.26,1150,83,2,39,1182,1,1150,0.0,1626
CNC06020,CNAG_02994,93.92,1612,98,0,797,2408,717,2328,0.0,2435
CNC06030,CNAG_02995,94.00,450,27,0,23,472,1,450,0.0, 682
CNC06050,CNAG_02996,91.67,228,19,0,128,355,1,228,2e-86, 316
CNC06060,CNAG_02996,95.27,402,19,0,1,402,259,660,0.0, 638
CNC06070,CNAG_02997,88.80,1946,203,6,1036,2981,1138,3068,0.0,2372
CNC06080,CNAG_02998,92.41,988,73,2,1,987,1,987,0.0,1408
CNC06090,CNAG_02999,90.24,3134,287,10,1,3126,1,3123,0.0,4074
CNC06100,CNAG_03000,98.56,486,7,0,1,486,1,486,0.0, 859
CNC06110,CNAG_03001,93.80,2242,139,0,69,2310,18,2259,0.0,3371
CNC06120,CNAG_03002,92.93,495,35,0,1,495,1,495,0.0, 721
CNC06140,CNAG_03003,92.83,1828,126,5,20,1846,1,1824,0.0,2645
CNC06150,CNAG_03004,93.67,663,42,0,170,832,1,663,0.0, 992
CNC06160,CNAG_03005,90.82,1547,107,19,21,1533,102,1647,0.0,2037
CNC06170,CNAG_03006,90.64,1004,79,9,21,1017,1,996,0.0,1319
CNC06180,CNAG_03007,91.19,329,29,0,38,366,1,329,6e-126, 448
CNC06190,CNAG_03008,89.86,1302,90,19,204,1475,1,1290,0.0,1635
CNC06200,CNAG_03009,96.05,405,16,0,13,417,1,405,0.0, 660
CNC06210,CNAG_03010,93.01,801,56,0,1,801,1,801,0.0,1170
CNC06220,CNAG_03011,93.38,1027,68,0,1,1027,1,1027,0.0,1520
CNC06240,CNAG_01561,93.51,2202,143,0,432,2633,1,2202,0.0,3275
CNC06250,CNAG_01559,91.67,2832,236,0,55,2886,1,2832,0.0,3923
CNC06260,CNAG_01558,94.10,1050,62,0,67,1116,1,1050,0.0,1596
CNC06280,CNAG_01557,95.90,415,16,1,77,490,25,439,0.0, 671
CNC06290,CNAG_01556,93.28,1965,129,2,1,1965,1,1962,0.0,2894
CNC06300,CNAG_01554,94.20,1482,86,0,45,1526,1,1482,0.0,2261
CNC06310,CNAG_01553,94.15,1128,66,0,15,1142,1,1128,0.0,1718
CNC06320,CNAG_01552,95.47,309,14,0,131,439,1,309,1e-139, 494
CNC06330,CNAG_01551,90.37,1298,116,7,277,1571,16,1307,0.0,1696
CNC06340,CNAG_01550,93.54,882,48,3,1,873,1,882,0.0,1304
CNC06350,CNAG_01549,94.94,1542,72,4,1,1542,1,1536,0.0,2410
CNC06360,CNAG_01548,96.17,1174,45,0,31,1204,33,1206,0.0,1919
CNC06370,CNAG_01547,93.64,1824,113,2,39,1862,1,1821,0.0,2723
CNC06380,CNAG_01546,90.37,987,89,4,103,1089,22,1002,0.0,1291
CNC06390,CNAG_01545,90.74,1425,132,0,102,1526,1,1425,0.0,1901
CNC06400,CNAG_01544,92.94,1686,104,4,117,1787,1,1686,0.0,2440
CNC06410,CNAG_01543,92.13,2517,171,8,34,2529,13,2523,0.0,3526
CNC06420,CNAG_01542,92.92,1187,84,0,57,1243,7,1193,0.0,1727
CNC06430,CNAG_01540,95.71,1260,54,0,61,1320,1,1260,0.0,2028
CNC06440,CNAG_01539,94.57,1676,91,0,226,1901,1,1676,0.0,2591
CNC06450,CNAG_01538,89.71,3081,308,6,919,3994,1095,4171,0.0,3925
CNC06460,CNAG_01537,92.44,1878,115,7,267,2144,1,1851,0.0,2656
CNC06470,CNAG_01536,93.24,4514,305,0,695,5208,389,4902,0.0,6647
CNC06480,CNAG_01535,93.21,1251,70,8,86,1321,1,1251,0.0,1825
CNC06490,CNAG_01533,91.83,1481,121,0,1528,3008,1454,2934,0.0,2065
CNC06500,CNAG_01532,94.56,1838,100,0,63,1900,1,1838,0.0,2841
CNC06510,CNAG_01531,92.13,1397,86,6,232,1604,1,1397,0.0,1949
CNC06520,CNAG_01530,92.43,2696,201,1,1,2696,1,2693,0.0,3845
CNC06530,CNAG_01529,93.05,1137,79,0,75,1211,1,1137,0.0,1663
CNC06540,CNAG_01528,94.26,906,52,0,1,906,1,906,0.0,1386
CNC06550,CNAG_01527,89.79,940,91,3,57,995,1,936,0.0,1199
CNC06560,CNAG_01526,92.70,2028,148,0,583,2610,1,2028,0.0,2926
CNC06570,CNAG_01525,90.30,794,74,2,750,1540,167,960,0.0,1037
CNC06570,CNAG_01525,89.79,960,92,5,382,1335,1,960,0.0,1225
CNC06580,CNAG_01524,100.00,36,0,0,1,36,1,36,4e-12,67.6
CNC06590,CNAG_01523,97.09,1098,32,0,116,1213,1,1098,0.0,1851
CNC06600,CNAG_01522,88.41,1441,120,30,1,1431,1,1404,0.0,1692
CNC06610,CNAG_01521,85.93,526,56,10,411,933,224,734,6e-155, 545
CNC06620,CNAG_01520,92.33,730,56,0,6,735,1,730,0.0,1038
CNC06630,CNAG_01519,93.71,1034,65,0,76,1109,2,1035,0.0,1550
CNC06640,CNAG_01518,89.26,596,39,8,1,583,207,790,0.0, 723
CNC06650,CNAG_07591,92.83,1241,89,0,66,1306,5,1245,0.0,1799
CNC06660,CNAG_07590,94.63,1191,64,0,79,1269,1,1191,0.0,1845
CNC06670,CNAG_07589,90.68,955,66,11,457,1410,391,1323,0.0,1249
CNC06680,CNAG_01513,92.56,1385,103,0,148,1532,1,1385,0.0,1988
CNC06690,CNAG_01512,92.53,1740,130,0,84,1823,1,1740,0.0,2494
CNC06700,CNAG_01511,84.60,539,83,0,410,948,380,918,3e-152, 536
CNC06710,CNAG_01510,93.06,1571,109,0,1855,3425,1957,3527,0.0,2298
CNC06720,CNAG_01509,91.56,1362,112,2,10,1368,1,1362,0.0,1875
CNC06730,CNAG_01508,92.15,2534,197,2,1,2533,1,2533,0.0,3576
CNC06740,CNAG_01507,93.77,690,43,0,1,690,1,690,0.0,1037
CNC06750,CNAG_01506,92.27,181,13,1,1073,1253,771,950,2e-67, 255
